datetime,open,high,low,close,volume
2025-08-28 18:45:00,3398.355,3405.71,3398.2,3404.755,0.0
2025-08-28 19:00:00,3404.755,3407.825,3401.89,3406.045,0.0
2025-08-28 19:15:00,3406.045,3410.48,3404.575,3407.27,0.0
2025-08-28 19:30:00,3407.27,3411.8,3406.55,3411.695,0.0
2025-08-28 19:45:00,3411.695,3412.015,3407.71,3410.98,0.0
2025-08-28 20:00:00,3410.98,3413.56,3409.985,3411.885,0.0
2025-08-28 20:15:00,3411.885,3413.09,3410.66,3412.31,0.0
2025-08-28 20:30:00,3412.31,3413.24,3411.0,3411.715,0.0
2025-08-28 20:45:00,3411.715,3411.785,3405.585,3406.445,0.0
2025-08-28 21:00:00,3406.445,3407.78,3404.69,3406.525,0.0
2025-08-28 21:15:00,3406.525,3411.025,3406.27,3411.02,0.0
2025-08-28 21:30:00,3411.02,3414.4,3409.985,3413.74,0.0
2025-08-28 21:45:00,3413.74,3415.665,3413.71,3415.62,0.0
2025-08-28 22:00:00,3415.62,3417.315,3414.48,3414.835,0.0
2025-08-28 22:15:00,3414.835,3417.87,3414.455,3415.615,0.0
2025-08-28 22:30:00,3415.615,3416.95,3415.09,3415.665,0.0
2025-08-28 22:45:00,3415.665,3416.435,3414.625,3415.24,0.0
2025-08-28 23:00:00,3415.24,3416.335,3415.24,3416.22,0.0
2025-08-28 23:15:00,3416.22,3418.835,3415.84,3418.085,0.0
2025-08-28 23:30:00,3418.085,3418.54,3417.62,3418.145,0.0
2025-08-28 23:45:00,3418.145,3418.845,3417.395,3418.275,0.0
2025-08-29 00:00:00,3418.275,3418.94,3417.995,3418.9,0.0
2025-08-29 00:15:00,3418.9,3420.425,3417.77,3420.175,0.0
2025-08-29 00:30:00,3420.175,3420.465,3418.425,3418.745,0.0
2025-08-29 00:45:00,3418.745,3420.15,3418.715,3419.555,0.0
2025-08-29 01:00:00,3419.555,3419.715,3418.1,3418.565,0.0
2025-08-29 01:15:00,3418.565,3423.315,3418.565,3422.145,0.0
2025-08-29 01:30:00,3422.145,3422.425,3419.385,3419.545,0.0
2025-08-29 01:45:00,3419.545,3419.815,3417.09,3417.27,0.0
2025-08-29 02:00:00,3417.27,3417.66,3416.75,3416.81,0.0
2025-08-29 02:15:00,3416.81,3417.5,3416.415,3416.705,0.0
2025-08-29 03:30:00,3416.705,3418.565,3416.705,3417.125,0.0
2025-08-29 03:45:00,3417.125,3417.775,3416.715,3416.9,0.0
2025-08-29 04:00:00,3416.9,3417.11,3415.6,3416.435,0.0
2025-08-29 04:15:00,3416.435,3417.07,3416.215,3416.925,0.0
2025-08-29 04:30:00,3416.925,3416.925,3416.18,3416.245,0.0
2025-08-29 04:45:00,3416.245,3416.795,3415.72,3415.86,0.0
2025-08-29 05:00:00,3415.86,3416.17,3415.1,3415.1,0.0
2025-08-29 05:15:00,3415.1,3415.97,3414.87,3414.88,0.0
2025-08-29 05:30:00,3414.88,3417.51,3414.76,3417.335,0.0
2025-08-29 05:45:00,3417.335,3417.9,3413.155,3414.735,0.0
2025-08-29 06:00:00,3414.735,3415.335,3413.495,3413.815,0.0
2025-08-29 06:15:00,3413.815,3415.445,3413.16,3413.555,0.0
2025-08-29 06:30:00,3413.555,3413.705,3411.3,3411.905,0.0
2025-08-29 06:45:00,3411.905,3412.68,3409.97,3410.31,0.0
2025-08-29 07:00:00,3410.31,3410.78,3407.975,3410.48,0.0
2025-08-29 07:15:00,3410.48,3410.925,3409.17,3409.99,0.0
2025-08-29 07:30:00,3409.99,3412.965,3409.905,3412.875,0.0
2025-08-29 07:45:00,3412.875,3413.505,3411.595,3412.205,0.0
2025-08-29 08:00:00,3412.205,3414.085,3411.985,3413.63,0.0
2025-08-29 08:15:00,3413.63,3413.98,3411.1,3411.4,0.0
2025-08-29 08:30:00,3411.4,3412.27,3409.995,3410.07,0.0
2025-08-29 08:45:00,3410.07,3412.285,3410.07,3412.11,0.0
2025-08-29 09:00:00,3412.11,3413.7,3410.94,3412.65,0.0
2025-08-29 09:15:00,3412.65,3412.97,3410.93,3410.93,0.0
2025-08-29 09:30:00,3410.93,3411.455,3408.53,3409.48,0.0
2025-08-29 09:45:00,3409.48,3409.785,3407.605,3408.525,0.0
2025-08-29 10:00:00,3408.525,3409.33,3408.11,3408.68,0.0
2025-08-29 10:15:00,3408.68,3409.5,3408.095,3408.975,0.0
2025-08-29 10:30:00,3408.975,3409.725,3407.765,3407.77,0.0
2025-08-29 10:45:00,3407.77,3408.645,3407.09,3408.12,0.0
2025-08-29 11:00:00,3408.12,3410.445,3408.105,3409.715,0.0
2025-08-29 11:15:00,3409.715,3410.9,3409.405,3410.355,0.0
2025-08-29 11:30:00,3410.355,3412.735,3410.355,3411.61,0.0
2025-08-29 11:45:00,3411.61,3412.355,3411.35,3411.705,0.0
2025-08-29 12:00:00,3411.705,3411.805,3407.915,3409.49,0.0
2025-08-29 12:15:00,3409.49,3410.91,3408.76,3410.27,0.0
2025-08-29 12:30:00,3410.27,3412.785,3409.685,3409.9,0.0
2025-08-29 12:45:00,3409.9,3410.28,3406.845,3407.355,0.0
2025-08-29 13:00:00,3407.355,3410.415,3406.605,3410.005,0.0
2025-08-29 13:15:00,3410.005,3412.68,3409.88,3412.335,0.0
2025-08-29 13:30:00,3412.335,3414.145,3411.36,3413.985,0.0
2025-08-29 13:45:00,3413.985,3414.915,3412.255,3412.69,0.0
2025-08-29 14:00:00,3412.69,3414.27,3412.255,3412.93,0.0
2025-08-29 14:15:00,3412.93,3413.125,3409.835,3410.405,0.0
2025-08-29 14:30:00,3410.405,3410.745,3408.975,3409.5,0.0
2025-08-29 14:45:00,3409.5,3411.135,3408.665,3408.895,0.0
2025-08-29 15:00:00,3408.895,3408.995,3407.12,3408.18,0.0
2025-08-29 15:15:00,3408.18,3408.815,3406.925,3407.53,0.0
2025-08-29 15:30:00,3407.53,3408.945,3406.485,3406.795,0.0
2025-08-29 15:45:00,3406.795,3407.64,3405.975,3406.52,0.0
2025-08-29 16:00:00,3406.52,3407.81,3405.505,3407.245,0.0
2025-08-29 16:15:00,3407.245,3407.445,3404.8,3405.62,0.0
2025-08-29 16:30:00,3405.62,3406.09,3404.44,3405.1,0.0
2025-08-29 16:45:00,3405.1,3407.465,3404.99,3407.38,0.0
2025-08-29 17:00:00,3407.38,3408.565,3407.05,3408.285,0.0
2025-08-29 17:15:00,3408.285,3411.36,3407.875,3410.875,0.0
2025-08-29 17:30:00,3410.875,3411.08,3408.34,3408.855,0.0
2025-08-29 17:45:00,3408.855,3410.975,3406.845,3408.13,0.0
2025-08-29 18:00:00,3408.13,3414.38,3408.13,3412.75,0.0
2025-08-29 18:15:00,3412.75,3416.935,3412.705,3416.575,0.0
2025-08-29 18:30:00,3416.575,3419.31,3413.7,3418.81,0.0
2025-08-29 18:45:00,3418.81,3420.225,3416.505,3417.6,0.0
2025-08-29 19:00:00,3417.6,3426.395,3417.53,3424.695,0.0
2025-08-29 19:15:00,3424.695,3429.175,3423.345,3428.985,0.0
2025-08-29 19:30:00,3428.985,3437.41,3428.985,3435.315,0.0
2025-08-29 19:45:00,3435.315,3436.945,3432.485,3436.0,0.0
2025-08-29 20:00:00,3436.0,3440.23,3436.0,3436.225,0.0
2025-08-29 20:15:00,3436.225,3441.12,3433.425,3441.075,0.0
2025-08-29 20:30:00,3441.075,3442.67,3439.105,3442.345,0.0
2025-08-29 20:45:00,3442.345,3446.275,3442.345,3444.94,0.0
2025-08-29 21:00:00,3444.94,3447.785,3444.425,3447.44,0.0
2025-08-29 21:15:00,3447.44,3447.82,3445.12,3445.635,0.0
2025-08-29 21:30:00,3445.635,3448.395,3444.11,3444.345,0.0
2025-08-29 21:45:00,3444.345,3446.4,3442.36,3445.635,0.0
2025-08-29 22:00:00,3445.635,3447.71,3445.46,3447.14,0.0
2025-08-29 22:15:00,3447.14,3449.475,3446.055,3449.295,0.0
2025-08-29 22:30:00,3449.295,3450.185,3447.3,3447.505,0.0
2025-08-29 22:45:00,3447.505,3450.255,3446.565,3448.165,0.0
2025-08-29 23:00:00,3448.165,3448.36,3443.87,3444.73,0.0
2025-08-29 23:15:00,3444.73,3445.42,3441.23,3443.77,0.0
2025-08-29 23:30:00,3443.77,3444.445,3441.025,3443.015,0.0
2025-08-29 23:45:00,3443.015,3445.66,3442.87,3444.755,0.0
2025-08-30 00:00:00,3444.755,3445.765,3443.725,3444.16,0.0
2025-08-30 00:15:00,3444.16,3445.51,3443.07,3443.085,0.0
2025-08-30 00:30:00,3443.085,3444.5,3441.765,3444.23,0.0
2025-08-30 00:45:00,3444.23,3445.89,3443.935,3444.305,0.0
2025-08-30 01:00:00,3444.305,3448.19,3443.735,3448.165,0.0
2025-08-30 01:15:00,3448.165,3454.13,3447.78,3452.835,0.0
2025-08-30 01:30:00,3452.835,3452.9,3445.89,3446.96,0.0
2025-08-30 01:45:00,3446.96,3450.46,3446.525,3450.255,0.0
2025-08-30 02:00:00,3450.255,3450.27,3447.285,3449.505,0.0
2025-08-30 02:15:00,3449.505,3449.53,3446.935,3448.265,0.0
